reaction	linear_coefficient
MECDPS	[0.2099104851066212, 0.34229975224300524, 0.29556749225908036, 0.2982258252809436, 0.1588469920184962, 0.3562912645158765]
MELIBtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MEPCT	[0.1918664258312908, 0.34229975224300524, 0.2245810023895559, 0.2982258252809436, 0.12907514492065322, 0.3562912645158765]
METAT	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012817877548633994, 0.023941259389245458]
METDabcpp	[0.0039113011830020205, 0.02705550994700421, 0.006822514763035801, 0.03707846662364928, 0.008517119624965121, 0.004490377531707971]
METDtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
METLabcpp	[0.006681423938587094, 0.02705550994700421, 0.01777255841312203, 0.03968227562111614, 0.005071383157294035, 0.023941259389245458]
METOX1s	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
METOX2s	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
METS	[0.0014778784308582284, 0.002647002369094562, 0.005153820680653363, 0.004629518228785474, 0.0010527823141044323, 0.002133240512166991]
METSOX1tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
METSOX2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
METSOXR1	[0.11153286591932372, 0.05071410932676241, 0.058405868331573255, 0.2982258252809436, 0.12175616125731216, 0.04675928383904591]
METSOXR2	[0.11153286591932372, 0.05071410932676241, 0.058405868331573255, 0.2982258252809436, 0.12175616125731216, 0.04675928383904591]
METt1pp	[0.012719067182113674, 0.02705550994700421, 0.00989193745471737, 0.03968227562111614, 0.004336064705135938, 0.023941259389245458]
METt2pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.013091484414553288, 0.023941259389245458]
METtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MG2t1pp	[0.04482800387392296, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.08234822235037412, 0.3562912645158765]
MG2t2pp	[0.02597280368121131, 0.0405525044003549, 0.03674938600693108, 0.04548367367985311, 0.017356935556755094, 0.3562912645158765]
MG2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MGSA	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
MI1PP	[0.022176286590291545, 0.030694042442541272, 0.034179353515086594, 0.04198823901465296, 0.02137664232317185, 0.023941259389245458]
MLTGY1pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
MLTGY2pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
MLTGY4pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
MMETtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MN2abcpp	[0.04248640839544497, 0.03997148037721662, 0.046347422042824236, 0.04774661404113876, 0.08020211849581967, 0.03448041314956014]
MNLtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MOAT	[0.11962131827471989, 0.34229975224300524, 0.18258350460813508, 0.2982258252809436, 0.024873680078202808, 0.3562912645158765]
MOAT2	[0.11962131827471989, 0.34229975224300524, 0.18258350460813508, 0.2982258252809436, 0.024873680078202808, 0.3562912645158765]
MOBDabcpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
MOBDtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MOHMT	[0.026936990054702244, 0.02705550994700421, 0.03687118849469623, 0.03968227562111614, 0.02808856075275449, 0.03335624010947136]
MPTG	[0.02580445367949067, 0.03238027520534475, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.0450693979142673]
MPTG2	[0.02580445367949067, 0.03238027520534475, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.0450693979142673]
MSO3tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
MTAN	[0.04482800387392296, 0.0407798616268003, 0.049587368217377005, 0.050817747388597845, 0.08952185236619556, 0.03694634110846454]
MTHF	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
MTHFD	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
MTHFR2	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
N2Otex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
N2Otpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
NACtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NADDP	[0.022176286590291545, 0.34229975224300524, 0.03674938600693108, 0.04427138420059294, 0.019598197694696454, 0.3562912645158765]
NADH16pp	[0.022176286590291545, 0.02705550994700421, 0.033789585554238145, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
NADH5	[0.1939325394887714, 0.34229975224300524, 0.2300255735926577, 0.2982258252809436, 0.1588469920184962, 0.3562912645158765]
NADHQNa	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
NADK	[0.1918664258312908, 0.34229975224300524, 0.2245810023895559, 0.2982258252809436, 0.14496144357309212, 0.3562912645158765]
NADPHQR2	[0.022176286590291545, 0.02705550994700421, 0.0204156723976256, 0.03968227562111614, 0.017356935556755094, 0.025559556121758885]
NADS1	[0.024105649116673306, 0.02705550994700421, 0.03531211665130241, 0.03968227562111614, 0.02937964315131115, 0.023941259389245458]
NADTRHD	[0.022176286590291545, 0.030586679307830936, 0.03878348755260894, 0.03968227562111614, 0.017356935556755094, 0.03445140223239655]
NAMNPP	[0.04482800387392296, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.08009096570653995, 0.3562912645158765]
NAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NAtpp	[0.026454896867956778, 0.02705550994700421, 0.03687118849469623, 0.03968227562111614, 0.017356935556755094, 0.03434986402232401]
NDPK1	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK2	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK3	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK4	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK5	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK6	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK7	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NDPK8	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NADPK10	[0.0344362174040762, 0.04981099589949312, 0.04091503108849892, 0.2982258252809436, 0.030764777910027564, 0.039695125509713866]
NH4tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NH4tpp	[0.017685392232872545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012287764245915366, 0.023941259389245458]
NHFRBO	[0.03403829921819105, 0.0405525044003549, 0.06693204247513318, 0.05966746058719706, 0.020136861211975058, 0.03335624010947136]
NI2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NI2tpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
biomass	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
NMNAT	[0.20163837820389338, 0.34229975224300524, 0.2906953927484748, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
NMNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NNAM	[0.14780463901731608, 0.04761320937718746, 0.1488685759947439, 0.04037185304230607, 0.032628724684102745, 0.048064775111407075]
NNATr	[0.20163837820389338, 0.34229975224300524, 0.2906953927484748, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
NNDPR	[0.03403829921819105, 0.0405525044003549, 0.03968482596207099, 0.03968227562111614, 0.028900831135952387, 0.0450693979142673]
NO2R	[0.017478780867124486, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012946130767033662, 0.023941259389245458]
NO2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NO3tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NOR	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
NOtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
NOtpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
NT14	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD10	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD11	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD13	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD2	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD3	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD4	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD5	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD6	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD7	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD8	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTD9	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.15035662896043817, 0.3562912645158765]
NTP1	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTP10	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTP3	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTP5	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTPP10	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTPP11	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTPP2	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTPP4	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
NTPP9	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.13735175261471183, 0.3562912645158765]
O2Stex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
O2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
O2tpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
OAAt1pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.013091484414553288, 0.023941259389245458]
OAAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
OCBT	[0.02597280368121131, 0.040723022320188956, 0.044435122984911514, 0.04916095176694228, 0.028268115258514023, 0.024979337778487258]
OCDCAtexi	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
OCDCEAtexi	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
OCTAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
OCTDPS	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
OHPBAT	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
OHPHM	[0.18362492801978494, 0.34229975224300524, 0.2245810023895559, 0.2982258252809436, 0.13598371828511535, 0.3562912645158765]
OMBZLM	[0.030548862818890514, 0.041885070366465514, 0.04036691989355579, 0.05203003686785801, 0.02388185518924537, 0.03790370137486272]
OMCDC	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
OMMBLHX	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.020136861211975058, 0.023941259389245458]
OMPDC	[0.043205722039160434, 0.06321875678126015, 0.06693204247513318, 0.2982258252809436, 0.025489295526521214, 0.3562912645158765]
OMPHHX	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.020136861211975058, 0.023941259389245458]
OPHBDC	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
OPHHX	[0.026936990054702244, 0.0405525044003549, 0.03815011461623021, 0.04336216709114781, 0.02388185518924537, 0.03950655454815059]
ORNabcpp	[0.006681423938587094, 0.02705550994700421, 0.01777255841312203, 0.03968227562111614, 0.005071383157294035, 0.023941259389245458]
ORNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
OROTtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
ORPT	[0.04248640839544497, 0.04981099589949312, 0.06226700719372824, 0.2982258252809436, 0.028345067189553826, 0.044685003261849855]
P3H5CD	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
P3H5CR	[0.12314901603804786, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.08159580346909606, 0.3562912645158765]
